Index,ID
12064,T14316
12065,T14346
12066,T12731
12067,T10285
12068,T10425
12069,T10602L
12070,T15202
12071,T13874
12072,T12885
12073,T12901
12074,T13090
12075,T13923
12076,T13674
12077,T11368
12078,T10534
12079,T10659
12080,T10680
12081,T10722
12082,T11438
12083,T13928
12084,T10796
12085,T10815
12086,T15632
12087,T17319
12088,T17321
12089,T17324
12090,T17352
12091,T17372
12092,T17389
12093,T17402
12094,T17406
12095,T17411
12096,T17464
12097,T18831
12098,T10877
12099,T50019
12100,T50003
12101,T50012
12102,T50022
12103,T50057
12104,T50030
12105,T50077
12106,T50008
12107,T50061
12108,T50020
12109,T50052
12110,T50018
12111,T50064
12112,T50079
12113,T50045
12114,T50076
12115,T50046
12116,T50063
12117,T50113
12118,T50100
12119,T50090
12120,T50112
12121,T50058
12122,T50009L
12123,T50000
12124,T50047
12125,T50010
12126,T50040
12127,T50050
12128,T50102
12129,T50028
12130,T50107
12131,T50042
12132,T50115
12133,T50094
12134,T50013
12135,T50096
12136,T50056
12137,T50114
12138,T50023
12139,T50029
12140,T50060
12141,T50072
12142,T50001
12143,T50006
12144,T50089
12145,T50004
12146,T50091
12147,T9404
12148,T21936
12149,T9352
12150,T9373
12151,T21890
12152,T9406
12153,T9374
12154,T22054
12155,T9398
12156,T9407
12157,T22214
12158,T22142
12159,T22226
12160,T21970
12161,T9379
12162,T9396
12163,T9005
12164,T21806
12165,T9393
12166,T21815
12167,T10389L
12168,T21511L
12169,T21534L
12170,T21582L
12171,T21606L
12172,T21608L
12173,T21609L
12174,T21644L
12175,T21646L
12176,T21649L
12177,T21661L
12178,T21662L
12179,T21688L
12180,T21723L
12181,T5408
12182,T6778
12183,T41298
12184,T9837
12185,T9623
12186,T9840
12187,T9565
12188,T38485L
12189,T13695L
12190,T20556L
12191,T20566L
12192,T20698L
12193,T38836L
12194,T38852L
12195,T38807L
12196,T38719L
12197,T9608
12198,T9606
12199,TQ0010
12200,TQ0138
12201,TQ0218
12202,TQ0270
12203,TN1266
12204,TN1416
12205,TN1418
12206,TN1858
12207,TN2190
12208,TN2272
12209,TN2315
12210,T12128
12211,T12532
12212,T10215
12213,T17920
12214,T17978
12215,T18031
12216,T18568
12217,T10375
12218,T14943
12219,T12913
12220,T13689
12221,T11267
12222,T11282
12223,T11339
12224,T10591
12225,T10608
12226,T10683
12227,T11469
12228,T19353
12229,T15639
12230,T16510
12231,T11966
12232,T17194
12233,T17250
12234,T22391
12235,T4S1951
12236,TN3466
12237,TN3690
12238,T20744
12239,T20766
12240,T20984
12241,T21652
12242,T40032
12243,T39262L
12244,T9849
12245,T24906L
12246,T9698
12247,TN7107
12248,T9580
12249,T9865
12250,T11339L
12251,T9742
12252,T4299
12253,T8765
12254,T9858
12255,T41274
12256,T9807
12257,T22128
12258,T21069
12259,T21082
12260,T21102
12261,T21130
12262,T21152
12263,T21233
12264,T23087
12265,T23449
12266,T19931
12267,T19967
12268,T19972
12269,T20048
12270,T20225
12271,T20358
12272,TN5891
12273,TN6552
12274,T24784
12275,T27527
12276,T28226
12277,T34492
12278,TN6930
12279,TN6964
12280,TN6992
12281,T35455
12282,T36287
12283,T36788
12284,T37424
12285,T38359
12286,T39007
12287,T39280
12288,T39308
12289,T39654
12290,T39710
12291,T39849
12292,T40222
12293,T40376
12294,T40380
12295,T40421
12296,T40475
12297,T40502
12298,T40503
12299,T40514
12300,T40684
12301,T16563L
12302,T41287
12303,T41319
12304,T9703L
12305,T9885
12306,T9123
12307,T41244
12308,T24697L
12309,T37496L
12310,T41301
12311,T37088L
12312,T20603L
12313,T22092
12314,TQ0103
12315,TQ0240
12316,TN1071
12317,TN1383
12318,TN1419
12319,TN1469
12320,TN1640
12321,TN1725
12322,TN1892
12323,TN1934
12324,TN2079
12325,TN2206
12326,T12086
12327,T12514
12328,T12584
12329,T12585
12330,T10626
12331,T14366
12332,T14571
12333,T12910
12334,T12937
12335,T11630
12336,T15582
12337,T15634
12338,T15811
12339,T16925
12340,TN2802
12341,T20936
12342,T20958
12343,T20982
12344,T21024
12345,T21224
12346,T22661
12347,T7722
12348,T19642
12349,T19940
12350,T24984
12351,T25719
12352,T27612
12353,T33429
12354,TN6931
12355,T35366
12356,T35371
12357,T36694
12358,T36940
12359,T37196
12360,T37621
12361,T37784
12362,T39437
12363,T40660
12364,T40863
12365,T9818
12366,TN7111
12367,TN7110
12368,TN7074
12369,T41299
12370,T21567L
12371,T9694
12372,T9896
12373,T21921
12374,T21808
12375,T9862
12376,T16738L
12377,T37603L
12378,T35827L
12379,T7575L1
12380,T69984
12381,T77510
12382,T77579
12383,T77500
12384,T73185
12385,T77516
12386,T73181
12387,T68115
12388,T77625
12389,T27342L
12390,T77340L
12391,T68064
12392,T68053
12393,T71703
12394,T67991
12395,T68086
12396,T73300
12397,T68020
12398,T68078
12399,T77578
12400,T38960
12401,T30778
12402,T26873
12403,T63642
12404,T25982
12405,T29670
12406,T29663
12407,T27122
12408,T19839
12409,TN6508
12410,T31731
12411,T10895
12412,TN6985
12413,TQ0146
12414,T14386
12415,T16914
12416,T27643
12417,T60788
12418,TN2943
12419,T36466
12420,T40542
12421,T38941
12422,T26010
12423,T36715
12424,T34385
12425,T30293
12426,T62483
12427,T34383
12428,T60454
12429,T34787
12430,T28918
12431,T15006
12432,T19265
12433,T24088
12434,T32633
12435,T24567
12436,T41163
12437,T25737
12438,T27838
12439,T33584
12440,T61147
12441,T68161L
12442,T68150
12443,T2093L
12444,T26086L
12445,T68162
12446,T71703L
12447,T39252L
12448,T34383L
12449,T73140
12450,T68142
12451,T75319
12452,TP2236L
12453,T77639
12454,T77642
12455,T77641
12456,T77640
12457,T77643
12458,T64789
12459,T77353
12460,T77617
12461,T68052
12462,T15257L
12463,T68126
12464,T68116L
12465,T77638
12466,T68119
12467,T68104
12468,T68058
12469,T68056
12470,T77288
12471,T67562
12472,T12284
12473,T62839
12474,T28367
12475,T13247
12476,T24610
12477,T13512
12478,T36528
12479,T39463
12480,T29955
12481,T27397
12482,T27630
12483,T39321
12484,T10822
12485,T24754
12486,T28665
12487,T35885
12488,T11955
12489,T39020
12490,T11943
12491,T22821
12492,T15358
12493,T36583
12494,TN2216
12495,T23903
12496,T40834
12497,T37426
12498,T62077
12499,T39805
12500,T24799
12501,T61085
12502,T33940
12503,T27112
12504,T28881
12505,T63166
12506,T26585
12507,T26636
12508,T15253
12509,T33581
12510,T38137
12511,T11249
12512,T37611
12513,T28367L1
12514,T28367L
12515,T72066
12516,T67787
12517,T69188
12518,T68099
12519,T71259
12520,T76373L
12521,TNU0685
12522,TNU0168
12523,TNU0977
12524,TNU0159
12525,T77628
12526,T72814
12527,T77631
12528,TNU0052
12529,T73270
12530,TNU0014
12531,TNU0022
12532,TNU0352
12533,TNU0123
12534,T64529
12535,T68092
12536,T68113
12537,T73040
12538,T77549
12539,T77596
12540,T77621
12541,T72067
12542,T63166L
12543,T68096
12544,T28437L
12545,T68068L
12546,T68068
12547,T68095
12548,T77654
12549,T11874
12550,T14083
12551,T15097
12552,T19528
12553,T20163
12554,T22180
12555,T22218
12556,T22882
12557,T27586
12558,T27682
12559,T27762
12560,T27827
12561,T32490
12562,T34114
12563,T34256
12564,T35556
12565,T35684
12566,T36433
12567,T36522
12568,T36752
12569,T37048
12570,T37739
12571,T37744
12572,T38063
12573,T38681
12574,T60531
12575,T61172
12576,T61822
12577,TN1209
12578,TN6097
12579,TP2417
12580,T21947
12581,T40111L
12582,T66582
12583,T66695
12584,T67821
12585,T68002
12586,T68040
12587,T68047
12588,T68094
12589,T6960L
12590,T73499
12591,T73506
12592,T74756
12593,T75643
12594,T77552
12595,T77577
12596,T77615
12597,T77618
12598,T77624
12599,T77627
12600,T77633
12601,T77650
12602,T77653
12603,T77662
12604,T77663
12605,TNU0007
12606,TNU0085
12607,TNU0091
12608,TNU0266
12609,TNU0355
12610,TNU0541
12611,TNU0810
12612,T11408
12613,T12697
12614,T14547
12615,T16478
12616,T19165
12617,T20743
12618,T23588
12619,T24184
12620,T24362
12621,T24421
12622,T26252
12623,T26322
12624,T27320
12625,T28817
12626,T29214
12627,T29652
12628,T30520
12629,T30596
12630,T32088
12631,T34280
12632,T34866
12633,T36688
12634,T37681
12635,T38995
12636,T4535L
12637,T60564
12638,T62385
12639,T63321
12640,T64124
12641,TN2430
12642,T10276L
12643,T12738L1
12644,T26322L
12645,T27947L
12646,T29067L
12647,T68015
12648,T68019L
12649,T68043
12650,T68090
12651,T68127
12652,T68146
12653,T68166L
12654,T72253
12655,T72309
12656,T77594
12657,T77616
12658,T77619
12659,T77656
12660,T77661
12661,T77670
12662,T77676
12663,TN1866
12664,T15069
12665,T13453
12666,T23097
12667,T25285
12668,T27244
12669,T28360
12670,T29687
12671,T31207
12672,T31362
12673,T35009
12674,T35806
12675,T37635
12676,T39529
12677,T39719
12678,T40286
12679,T60195
12680,T9774
12681,T60774
12682,T61355
12683,T61618
12684,T62061
12685,T62899
12686,T21500
12687,T68132L
12688,T67958
12689,T69735
12690,T71461
12691,T74040
12692,T77691
12693,T77689
12694,T77682
12695,T66256
12696,T77690
12697,T77673
12698,TNU0187
12699,T77684
12700,T77681
12701,T65347
12702,T77685
12703,T77342
12704,T77647
12705,T77634
12706,T66491
12707,T77687
12708,T77686
12709,TN7242
12710,T77683
12711,T77674
12712,T65796
12713,T65086
12714,T67579
12715,T65641
12716,TN1790
12717,TN2353
12718,T12452
12719,T17017
12720,T14545
12721,T10276
12722,T14922
12723,T18929
12724,T13623
12725,T13403
12726,T11876
12727,T16964
12728,T22818
12729,T20158
12730,T25829
12731,T25832
12732,T26629
12733,T26955
12734,T27654
12735,T27795
12736,T27812
12737,T27918
12738,T28895
12739,T29067
12740,T38251
12741,T38732
12742,T39217
12743,T60472
12744,T63516
12745,T63644
12746,T5351L
12747,T68164
12748,T68171
12749,T77652
12750,T77675
12751,T77698
12752,T73463
12753,T72924
12754,T77695
12755,T77651
12756,T77649
12757,T77528
12758,T77659
12759,T64357
12760,T68036
12761,TN7243
12762,T77636
12763,T72053
12764,TNU1431
12765,TN1805
12766,T14091
12767,T14594
12768,T10342
12769,T19003
12770,T16465
12771,T20510
12772,T20672
12773,T22646
12774,T23335
12775,T23536
12776,T25450
12777,T25531
12778,T27453
12779,T27460
12780,T22987
12781,T23310
12782,T19729
12783,T19778
12784,TP1192L
12785,TP1369L
12786,TP1386L1
12787,TP1400L
12788,TP1483L
12789,TP1543L
12790,TP1687L
12791,TP1737L
12792,TP1782L
12793,TP1790L
12794,TP1791L
12795,TP1822L
12796,TP1866L
12797,TP1875L
12798,TP1876L
12799,TP2015L
12800,TP2068L
12801,TP2082L
12802,TP2092L
12803,T4074L
12804,TN1517L
12805,T8941
12806,T5058
12807,T8900
12808,T8917
12809,T7208
12810,T8926
12811,T8932
12812,T24159
12813,TN6715
12814,T8944
12815,TQ0066
12816,TQ0101
12817,TQ0120
12818,TQ0242
12819,TN1586
12820,TN1625
12821,TN2260
12822,T12059L
12823,T12077
12824,T12266L2
12825,T12266L
12826,T12266
12827,T19522
12828,T19531
12829,T10138
12830,T10930
12831,T10953
12832,T19279
12833,T14042
12834,T10217L
12835,T13862
12836,T14093
12837,T15962
12838,T14204
12839,T14489
12840,T12746
12841,T10431
12842,T12616L
12843,T14944
12844,T15241
12845,T12882
12846,T11279
12847,T13569
12848,T10539
12849,T11553
12850,T13299
12851,T13336
12852,T13323
12853,T16130
12854,T16136
12855,T19063
12856,T16481
12857,T16670
12858,T16904
12859,T16944
12860,T17182
12861,T17190
12862,T17205
12863,T22438
12864,T22243
12865,T20570
12866,T21294
12867,T22996
12868,T23070
12869,T19816
12870,T20005
12871,T20093
12872,T20250
12873,T20253
12874,T8891
12875,T24105
12876,T24850
12877,T23818
12878,T24700
12879,TP1022
12880,TP1186
12881,TP1682L
12882,TP1766L
12883,TP1784L
12884,TP1858L
12885,TP1861L
12886,T9036
12887,T9003
12888,T8979
12889,T8970
12890,T8934
12891,T8972
12892,T8993
12893,T8946
12894,T9010
12895,T21679
12896,T8883
12897,T9016
12898,T9014
12899,T8963
12900,T19664
12901,T8975
12902,T21715
12903,T21825
12904,T8966
12905,T4298
12906,T8937
12907,T8958
12908,T8989
12909,T8922
12910,T8984
12911,T8948
12912,T8956
12913,T8971
12914,T8964
12915,T8960
12916,T8959
12917,T8914
12918,T8909
12919,T21900
12920,T8987
12921,T8912
12922,T8976
12923,T9027
12924,T8931L
12925,T8988
12926,T9022
12927,T9030
12928,T8978
12929,T8954
12930,T8952
12931,T9023
12932,T8994
12933,T9017
12934,T9020
12935,T9015
12936,T8974
12937,T9025
12938,T9026
12939,T9019
12940,T9018
12941,T8913
12942,T8949
12943,T8982
12944,T9009
12945,T21623
12946,T8962
12947,T8995
12948,T8969
12949,T9031
12950,T7530
12951,T8967
12952,T21696
12953,T8955
12954,T21976
12955,T8910
12956,T8911
12957,T9035
12958,T8985
12959,T9024
12960,T9038
12961,T8980
12962,T8950
12963,T8977
12964,T9008
12965,TN6718
12966,T8961
12967,T9012
12968,T9032
12969,T9048
12970,T8973
12971,T9037
12972,T9007
12973,T7384
12974,TQ0167
12975,TN1018
12976,TN1020
12977,TN1037
12978,TN1075
12979,T8906
12980,T26389
12981,T28352
12982,T29856
12983,T31479
12984,T32291
12985,T36572
12986,T36687
12987,T36735
12988,T36841
12989,T37630
12990,T37859
12991,T38655
12992,T38845
12993,T40622
12994,T9878
12995,T21764
12996,T9975
12997,T9990
12998,T9991
12999,T41308L
13000,T9999
13001,T60001
13002,T9992
13003,T60005
13004,T60006
13005,T60004
13006,T60000
13007,T9998
13008,T9877
13009,T41257
13010,TQ0045
13011,TQ0046
13012,TN1519
13013,TN2290
13014,T12137
13015,T12399
13016,T18640
13017,T14391
13018,T11353L
13019,T13088
13020,T11256
13021,T11373
13022,T10547
13023,T15454
13024,T16018
13025,T16329
13026,T11782
13027,T11838
13028,T11996
13029,T16859
13030,T20568
13031,T20569
13032,T20835
13033,T21457
13034,T21459
13035,T23230
13036,T20489
13037,T24109
13038,T26253
13039,T26296
13040,T26689
13041,T28001
13042,T28073
13043,T28435
13044,T28578
13045,T29522
13046,T32046
13047,T36631
13048,T36758
13049,T37267
13050,T38311
13051,T38423
13052,T38612
13053,T39161
13054,T39275
13055,T40661
13056,T9881
13057,T60024
13058,T36404L
13059,T60028
13060,T39113L
13061,T60029
13062,T60025
13063,T60010
13064,T60016
13065,T60014
13066,T60015
13067,T19849L
13068,T7756
13069,T9961
13070,T9957
13071,T21470L
13072,T15457L
13073,T20688L
13074,T37422L
13075,T20692L
13076,T30998L
13077,T60002
13078,T9948
13079,T9956
13080,T9947
13081,T60032
13082,T60003
13083,T60038
13084,T60035
13085,T60027
13086,T9874
13087,T9626
13088,T21955
13089,T9063
13090,T19443
13091,T10995
13092,T14779
13093,T13145
13094,T11234
13095,T11481
13096,T13189
13097,T13469
13098,T16777
13099,T16803
13100,T11960
13101,T17204
13102,T20543
13103,T20736
13104,T20802
13105,T21334
13106,T21404
13107,T20058
13108,T20345
13109,T20416
13110,T20456
13111,T20457
13112,TN6444
13113,T24859
13114,T26829
13115,T38173
13116,T39789
13117,T41160
13118,T60040
13119,T23535L
13120,T60021
13121,T60022
13122,T60034
13123,T60036
13124,T9805
13125,T9968
13126,T20332L
13127,T40428L
13128,T60012
13129,T60011
13130,T60037
13131,T21302L
13132,T41302
13133,T22119
13134,T60019
13135,T3330L
13136,T22124
13137,TN1128
13138,T12163
13139,T12430
13140,T13509
13141,T14220
13142,T15189
13143,T14551
13144,T12598
13145,T12753
13146,T10277
13147,T15010
13148,T15381
13149,T12821
13150,T19561
13151,T11177
13152,T11217
13153,T19356
13154,T15581
13155,T15681
13156,T19244
13157,T16014
13158,T16275
13159,T16411
13160,T16476
13161,T17203
13162,T20525
13163,T20573
13164,T20585
13165,T22667
13166,T19783
13167,T20206
13168,T20331
13169,T20351
13170,TN5634
13171,T24494
13172,T28362
13173,T39202
13174,T39250
13175,T39341
13176,T40489
13177,T40922
13178,T5877
13179,T0906
13180,TN1705
13181,T11961
13182,T21195
13183,T14387
13184,TN3433
13185,T40249
13186,T38375
13187,T34308
13188,T23003
13189,T13824
13190,T20739
13191,T16425
13192,T16728
13193,T10775
13194,T10341
13195,T36812
13196,TMA2613
13197,T13602
13198,T16940
13199,T22871
13200,T16751
13201,T16889
13202,T17105
13203,TN6675
13204,T36711
13205,T22893
13206,T13458
13207,T20535
13208,T37818
13209,T11019
13210,T15388
13211,T27613
13212,T28153
13213,T10936
13214,T11028
13215,T13352
13216,T12820
13217,T10799
13218,T11027
13219,T10837
13220,T26035
13221,T10791
13222,T11031
13223,T40807
13224,T37072
13225,T1636L
13226,T10841
13227,T35704
13228,T38480
13229,T35702
13230,T40545
13231,T19947
13232,T35368
13233,TN7153
13234,T60125
13235,T60077
13236,T60020
13237,T60124
13238,T8902
13239,T41335
13240,T60067
13241,T124500
13242,T9822
13243,T9824
13244,T9180
13245,T118066
13246,T60129
13247,T21771
13248,T23095
13249,T15282
13250,T35529
13251,TN2166
13252,T14217
13253,T23522
13254,T37042
13255,T19641
13256,T14124
13257,T17922
13258,T26704
13259,T28124
13260,T23232
13261,T26308
13262,T17921
13263,T10381
13264,T23349
13265,T20657
13266,T10335
13267,T28903
13268,T38034
13269,T28471
13270,T12830
13271,T10852
13272,T36994
13273,T17177
13274,T21014
13275,T23445
13276,T60144
13277,T60084
13278,T60057
13279,T15368L
13280,T60079
13281,T9762
13282,T60065
13283,T60063
13284,T60127
13285,T60041
13286,T22171
13287,T9823
13288,T21776L
13289,T21587
13290,T23203
13291,T10657
13292,TN2443
13293,TN2107
13294,TN4325
13295,T14911
13296,T11868
13297,T22289
13298,TN1776
13299,TN6837
13300,T22879
13301,TN2345
13302,T13424
13303,T36526
13304,T15190L
13305,T23796
13306,T36839
13307,T20026
13308,T16401
13309,T23143
13310,T24160
13311,T23325
13312,T11109
13313,T10033
13314,T10147
13315,T10031
13316,T12784
13317,T12379
13318,T13362
13319,T23167
13320,T10162
13321,T10742
13322,T27392
13323,T11184
13324,T10985
13325,T11123
13326,T12218
13327,T22900
13328,T19905
13329,TN7212
13330,T5373
13331,T9863
13332,T35528L
13333,T60166
13334,T60048
13335,T41291
13336,T60145
13337,T15621
13338,T23819
13339,T10483
13340,T17228
13341,T37683
13342,T13776
13343,T28225
13344,T3832
13345,TN6904
13346,TN2461
13347,TN4704
13348,T40186
13349,T28757
13350,TN6457
13351,T11588
13352,T15019
13353,T26366
13354,T27951
13355,T15596
13356,T23439
13357,T10923
13358,T12414
13359,T25538
13360,T11321
13361,T22577
13362,T14613
13363,T16581
13364,T11024
13365,T10984
13366,T11183
13367,T17195
13368,T15787
13369,T11077
13370,T10983L
13371,T10249
13372,T11137
13373,T11023
13374,T11155
13375,T11190
13376,T10843
13377,T32811
13378,T34281
13379,T35054
13380,T35981
13381,T36511
13382,T37385
13383,T37994
13384,T38364
13385,T38376
13386,T39566
13387,T40063
13388,T40279
13389,T41046
13390,T21871
13391,T8691
13392,T62560
13393,T63228
13394,T60675L
13395,T77786
13396,T78227
13397,T77677
13398,T78234
13399,T78232
13400,T78228
13401,T72958
13402,T69877
13403,T73450
13404,T78226
13405,T68122
13406,T69567
13407,T74862
13408,T78188
13409,T64781
13410,T80672
13411,T80673
13412,T72051
13413,T80671
13414,T77781
13415,T77783
13416,T77784
13417,T77945
13418,T77795
13419,T78181
13420,T78182
13421,T77780
13422,T78212
13423,T78215
13424,T78216
13425,T78223
13426,T78230
13427,T78410
13428,T78428
13429,T79157
13430,T80626
13431,TN1553
13432,T12327
13433,T11388
13434,T16713
13435,T17289
13436,T22387
13437,TN5770
13438,T23974
13439,T25364L
13440,T27583
13441,T28141
13442,T31408
13443,T31795
13444,T32108
13445,T34602
13446,T34914
13447,T35559
13448,T39044
13449,T40293
13450,T5700
13451,T9673
13452,T61202
13453,T61556
13454,T62957
13455,T63429
13456,T65550
13457,T71990
13458,T67988
13459,T69742
13460,TN7032
13461,T117521
13462,TNU1205
13463,T67152
13464,T69913
13465,T73556
13466,T73582
13467,T77692
13468,T77584
13469,T77719
13470,T77746
13471,T70375
13472,T9838
13473,T65868
13474,T65665
13475,T77796
13476,T77841
13477,T77912
13478,T78823
13479,T81417
13480,T81646
13481,T83021
13482,T83321
13483,TN1346
13484,TN1568
13485,T12376
13486,T12660L
13487,T15558
13488,T15655
13489,T13401
13490,T19384
13491,T16287
13492,T17187
13493,T17284
13494,TN3543
13495,TMA1122
13496,TMA1570
13497,T20763
13498,T20981
13499,T22489
13500,T22650
13501,T23115
13502,T23119
13503,T25214
13504,T26240
13505,T25365
13506,T27259
13507,T27582
13508,TN6908
13509,T35626
13510,T35707
13511,T36316
13512,T36680
13513,T38654
13514,T40446
13515,T41054
13516,T3521
13517,T60388
13518,T60503
13519,T60542
13520,T60712
13521,T60839
13522,T60866
13523,T60967
13524,T61326
13525,T61411
13526,T61562
13527,T61989
13528,T62491
13529,T63751
13530,T64043
13531,T70955
13532,T73515
13533,T125901
13534,T68664
13535,T83616
13536,T68316
13537,T8451
13538,T124384
13539,T73350
13540,TN7251
13541,T65739
13542,TN7252
13543,T67291
13544,T83625
13545,T71664
13546,T78169
13547,T78210
13548,T72437
13549,T77678
13550,T77664
13551,T82174
13552,TN1956
13553,T12038
13554,T19461
13555,T13799
13556,T12489L
13557,T10190
13558,T14076
13559,T17791
13560,T15002
13561,T13684
13562,T10595
13563,T13393
13564,T16436
13565,T16697
13566,T11798
13567,T11815
13568,T16773
13569,T12005
13570,T20941
13571,T22638
13572,T23186
13573,T23344
13574,T23516
13575,T19711
13576,T24131
13577,T15595L
13578,T40437L
13579,T37504L
13580,T41256
13581,T41286
13582,T9566
13583,T9765
13584,T22019
13585,T21740
13586,T9887
13587,T41312
13588,TQ0144
13589,TQ0221
13590,TN1362
13591,T12192
13592,T12405
13593,T15179
13594,T12715
13595,T14782
13596,T15124
13597,T15338
13598,T15366
13599,T13718
13600,T15628
13601,T15729
13602,T13363
13603,T16169
13604,T16479
13605,T16483
13606,T11990
13607,T16901
13608,T17111
13609,TMA0536
13610,TMA2386
13611,TN3594
13612,TN3748
13613,TN4662
13614,TMA0432
13615,TN5088
13616,T21044
13617,T21083
13618,T21445
13619,T22675
13620,T23383
13621,T19957
13622,T20137
13623,T20386
13624,T24136
13625,T24730
13626,T27135
13627,T27475
13628,T27617
13629,T27620
13630,T29126
13631,T31163
13632,T33296
13633,T33846
13634,TN6833
13635,T35570
13636,T35606
13637,T37811
13638,T38343
13639,T38476
13640,T39268
13641,T40426
13642,T40709
13643,T40712
13644,T40729
13645,T40735
13646,T40815
13647,TN6732
13648,T41323
13649,T9816
13650,T9933
13651,T41247
13652,TD0069
13653,T9893
13654,T9894
13655,T23008L
13656,T9709
13657,T9710
13658,T9788
13659,T36879L
13660,T40508L
13661,T39615L
13662,T37527L
13663,T38617L
13664,T40570L
13665,T38737L
13666,T9940
13667,T40555L
13668,T9882
13669,T22052
13670,T9941
13671,T9767
13672,T9892
13673,T9749
13674,T22051
13675,T9889
13676,T9888
13677,T9891
13678,T9890
13679,T9720
13680,T9935
13681,T9943
13682,T9936
13683,T9897
13684,T41358
13685,T21793
13686,T9932
13687,TN7113
13688,TN1253
13689,TN1482
13690,T12493
13691,T12540
13692,T14692
13693,T12747
13694,T10259
13695,T10268
13696,T14848
13697,T13231L
13698,T15430
13699,T15796
13700,T16044
13701,T16073
13702,T16514
13703,T16699
13704,T11888
13705,T11933
13706,T17103
13707,T17243
13708,T22300
13709,T2S0250
13710,T2S0967
13711,T2S1040
13712,TCS1188
13713,TN4583
13714,TN4673
13715,T20839
13716,T20843
13717,T20856
13718,T20864
13719,T21246
13720,T21252
13721,T23094
13722,T19914
13723,T20038
13724,T24557
13725,T23969
13726,T26647
13727,T26889
13728,T27084
13729,T27209
13730,T27579
13731,T28353
13732,T28865
13733,T29015
13734,T2568L
13735,T29352
13736,T29797
13737,T30480
13738,TN6989
13739,T36756
13740,T36757
13741,T39658
13742,T39972
13743,T41143
13744,T41162
13745,T9817
13746,T21526
13747,TN7112
13748,T41372
13749,T41248
13750,T9899
13751,T9766
13752,T9938
13753,T9821
13754,T9605
13755,T9786
13756,T9963
13757,T9900
13758,T9898
13759,TN7115
13760,T90596
13761,T21966
13762,T9625
13763,TQ0155
13764,TQ0249
13765,TN1921
13766,TN2064
13767,T14756
13768,T12664
13769,T15047
13770,T12870
13771,T13000
13772,T13669
13773,T11162
13774,T13186
13775,T15649
13776,T13373
13777,T28267
13778,T30142
13779,T34081
13780,T35074
13781,T35694
13782,T36488
13783,T36933
13784,T60745
13785,T60869
13786,T61191
13787,T63427
13788,TN7246
13789,T68143
13790,T72617
13791,T77697
13792,T72038
13793,T73549
13794,T69356
13795,T77716
13796,T77710
13797,T75004
13798,T73042
13799,T77708
13800,T77701
13801,T72107
13802,T77699
13803,TN7245
13804,T77713
13805,T77714
13806,T68042
13807,T33876L
13808,T77712
13809,T69534
13810,T77709
13811,T77711
13812,T73182
13813,T77717
13814,T77700
13815,T77341
13816,T73375
13817,T73269
13818,T75005
13819,T77635
13820,TN1077
13821,T19101
13822,T15248
13823,T11518L
13824,T13354
13825,T15947
13826,T11878
13827,T22378
13828,T4124
13829,T22829
13830,T19722
13831,T24178
13832,T26326
13833,T26287
13834,T26551
13835,T26632
13836,T27250
13837,T27864
13838,T27979
13839,T29096
13840,T32737
13841,T33389
13842,T33824
13843,T34435
13844,T35180
13845,T35941
13846,T37992
13847,T40795
13848,T8436
13849,T61564
13850,T63343
13851,T63730
13852,T33836L
13853,T67967
13854,T30745L
13855,T77644
13856,T77703
13857,T69529
13858,T67690
13859,T68103
13860,T77702
13861,T68030
13862,T77705
13863,T68063
13864,T74696
13865,T66932
13866,T77521
13867,T65288
13868,T72055
13869,T77593
13870,T77586
13871,T23318L
13872,T77570
13873,T77657
13874,T73486
13875,T65232
13876,T67019
13877,T77718
13878,T77707
13879,T77704
13880,T71832
13881,T68046
13882,T72061
13883,T68057
13884,T9682
13885,TN1745
13886,TN1953
13887,TN2063
13888,T10109
13889,T10247
13890,T14138
13891,T10634
13892,T15431
13893,T11662L
13894,T17028
13895,TN4675
13896,T24793
13897,T24695
13898,T25212
13899,T27312
13900,T27404
13901,T27808
13902,T27841
13903,T28502
13904,T28548
13905,T28722
13906,T28922
13907,T29087
13908,T1118L
13909,T30098
13910,T30140
13911,T36953
13912,T39222
13913,T40292
13914,T41027
13915,T41249
13916,T60336
13917,T60835
13918,T61494
13919,T63333
13920,T63808
13921,T67798
13922,T124358
13923,T77726
13924,T77558
13925,T77671
13926,T75163
13927,T64561
13928,T64679
13929,T65269
13930,T69552
13931,T77672
13932,TN2068
13933,TN2337
13934,T19262
13935,T13547L
13936,T15944
13937,T16263
13938,T11978
13939,T12012
13940,T5794
13941,T22700
13942,T22833
13943,T23911
13944,T24064
13945,T27020
13946,T27060
13947,T30249
13948,T31605
13949,T31750
13950,T32614
13951,T32826
13952,T32872
13953,T37184
13954,T39608
13955,T50110
13956,T60561
13957,T63140
13958,T63667
13959,T67888
13960,T73602
13961,T72968
13962,T69140
13963,T70470
13964,T76341L
13965,T67930
13966,T65172
13967,T71961
13968,T65782
13969,T67790
13970,T77620
13971,T77765
13972,T72470
13973,TN2143
13974,T19124
13975,T12620
13976,T11487
13977,T8323
13978,T8319
13979,T8360
13980,T8151
13981,T8308
13982,T7776
13983,T8215
13984,T8322
13985,T8222
13986,T8230
13987,T8325
13988,T8312
13989,T8176
13990,T8363
13991,T8315
13992,T7844
13993,T8324
13994,T8149
13995,T8310
13996,T8383
13997,T7945
13998,T7390
13999,T8224
14000,T8236
14001,T8219
14002,T8317
14003,T7765
14004,T7750
14005,T8412
14006,T8411
